"user_id","company","52.3099906","4.9409485"
"11224396","TAB Worldmedia | TweepsAround.com & AugmentedMEX.com","52.3607924","4.8716872"
"14377937","Roc ASA","52.4039523","4.8900845"
"11134549","none"
"40562842","none"
"40725392","none"
"30683342","none"
"7943407","Strijbos Design"
"8539005","none"
"43059922","Cupitar","52.0556013","4.3472172"
"31225682","none"
"43513462","none"
"6870350","none"
"18064771","none"
"11972803","techMAP Amsterdam"
"29516622","Libris bookstores"
"11830020","none"
"19406331","Portmantoo","52.3609971","4.8582685"
"13358190","none"
"33655132","Chummee","52.3567086","4.8920965"
"65433702","none"
"9181844","none"
"37829312","Sogeti","53.189146","6.5492067"
"13677583","Pridis","52.2470793","5.4708872"
"29702162","InteractiefWeb"
"28761982","Sanoma","52.3353344","4.8537031"
"10786952","Sanoma","52.3353344","4.8537031"
"12654878","none"
"56907592","Applications Developers Alliance"
"27665342","none"
"54110422","Phusion","52.2429124","6.8456121"
"28329682","none"
"14610564","none"
"10732910","none"
"12384506","none"
"63726612","none"
"31371242","amsterdam inbusiness"
"50581762","none"
"24754462","none"
"13513851","none"
"38484382","none"
"12217849","For Inspiration Only","51.8485352","4.9906893"
"38096322","none"
"43036102","Colorjinn","52.3741939","4.8793802"
"14649765","none"
"25668012","Evalutions","52.3904359","4.9055581"
"10163808","none"
"55817452","RSM Netherlands","52.3816047","4.6686415"
"65962082","none"
"1508923","none"
"19403471","Beyond Brands"
"29033722","none"
"29732172","easytobook.com"
"48834012","Hyves","52.3599731","4.8981376"
"8769073","none"
"53432982","none"
"37889712","none"
"4906402","Info.nl","52.3648805","4.8831521"
"19326511","none"
"32472662","IceMobile","52.3326217","4.889108"
"9658142","none"
"52410582","none"
"10122306","Lev Kaupas","52.3698218","4.9321917"
"53281472","none"
"13682730","none"
"61013962","ThirdSight","52.376269","4.8871915"
"64143752","none"
"12629751","Egeniq.com"
"27819302","none"
"29813392","Releaze","52.2982869","4.708237"
"26354962","taxiID","52.3722809","4.8968418"
"21172311","Bitnomica","52.0534491","4.3391697"
"29081432","none"
"44518122","studio05"
"64130512","none"
"37310372","none"
"36686802","none"
"28425962","UMC Utrecht","52.0860518","5.1795875"
"20674301","portfolioadvies.nl"
"62838772","none"
"65478372","none"
"67865072","C128","52.3999326","6.2724138"
"21614981","none"
"8832321","NOS","52.5269763","6.078496"
"11251692","none"
"14205921","Afdeling Buitengewone Zaken","51.4462578","5.4584644"
"20488371","SPING","52.017788","4.3530257"
"27880932","none"
"13264386","Real Thinks B.V"
"37781612","none"
"29717212","none"
"4165160","none"
"13700565","none"
"50857462","Sproudly"
"65311632","none"
"35011392","none"
"14588593","none"
"12180526","none"
"48986172","none"
"66611242","none"
"4242332","Marktplaats","52.3491132","4.9176079"
"40706082","VI Company","51.9235604","4.4680279"
"11689510","none"
"29728452","none"
"18443721","none"
"14394099","Mijneigenincasso","51.9293457","4.4768225"
"19611031","Spil Games","52.2207061","5.1991265"
"36857382","none"
"14401969","none"
"43705502","none"
"4281020","Braxwell | Weetmeer.nl | Politieke Landkaart"
"29602422","none"
"32155322","none"
"27668232","Calendar42.com"
"33195832","45north","52.3632394","4.8002043"
"43374722","none"
"43373502","none"
"8776455","none"
"34911992","none"
"41501792","none"
"45827372","none"
"9579100","Rock & Code","52.3403875","4.8744645"
"7714061","none"
"705093","Glimworm","52.3592899","4.8894692"
"42385932","Meebee"
"50214882","none"
"8951708","none"
"19248691","none"
"41393652","DTT Multimedia","52.3839753","4.8800855"
"8657551","DTT Multimedia","52.3839753","4.8800855"
"13858999","Conference Compass","51.9910846","4.3889918"
"36693482","none"
"29703262","none"
"14240872","none"
"53630692","none"
"9144508","none"
"56213782","none"
"40009282","none"
"21003901","SpiNG","52.017788","4.3530257"
"12955624","Lifelapse"
"10253682","none"
"36977692","none"
"8539106","none"
"21363591","none"
"41104372","none"
"46152742","none"
"21767801","none"
"35660862","ML Business Development","52.3518115","4.9005078"
"39167382","Xebia Netherlands"
"9923507","Layar","52.3702157","4.8951679"
"52670602","none"
"11667271","moblio.nl","52.357416","4.8778642"
"10538050","none"
"41319802","none"
"11563492","none"
"13810557","none"
"44517972","studio05"
"8495757","none"
"8968280","none"
"9800321","UtrechtInc"
"18454371","none"
"51581512","none"
"19122371","none"
"68737282","none"
"31813382","Avanade","52.3492984","5.190365"
"61613552","Nyenrode New Business School"
"12727567","none"
"11150125","Localsensor | appdeveloper","52.3071743","4.9480976"
"40061772","none"
"38335602","none"
"12467918","none"
"38764642","none"
"14295303","It's a virus"
"23460281","none"
"24753972","none"
"40708652","none"
"8454181","none"
"19463771","none"
"20010371","none"
"33504402","none"
"9152200","VX Company","52.2179138","5.30194"
"4172120","none"
"19596261","none"
"24017832","none"
"10036672","TAB Worldmedia","52.3607924","4.8716872"
"13419107","none"
"7878509","none"
"47889672","Good_Technology"
"22961201","Copter Mobile","52.0079036","4.7425974"
"8514381","none"
"10252853","none"
"42783612","none"
"29937542","none"
"8603488","Shazam","51.4863267","5.6564599"
"24660292","AppAgents","52.3924557","4.8983816"
"35292772","none"
"29473962","none"
"55110502","none"
"13921732","none"
"4300512","none"
"36571592","none"
"45575962","FeestjesMetKoring.nl"
"34968392","none"
"6870260","none"
"44172682","none"
"10076119","none"
"26414732","Kennedy Van der Laan","52.3850831","4.8641063"
"12431048","ex-labs.com"
"47451302","none"
"23574281","none"
"27015222","NSCoder Nights"
"18214041","Applified","52.391028","4.8430434"
"67951552","none"
"37849392","none"
"47211082","none"
"56334132","none"
"9019003","none"
"42898332","none"
"6097902","none"
"6550896","Mangrove","52.1195477","4.6635607"
"64189612","none"
"21170891","Noodlewerk","52.0735037","4.332543"
"44535712","portfolioadvies.nl"
"28418832","Founder Institute"
"30361622","none"
"12924151","none"
"21177131","none"
"9537571","none"
"27881692","none"
"37094082","none"
"12867389","Castle of Performing Arts","52.3672369","4.8669156"
"21002221","none"
"68852942","none"
"30361512","none"
"24261372","none"
"61427772","none"
"14567716","none"
"7808712","Sogeti","53.189146","6.5492067"
"14374587","none"
"68227362","IT specialist"
"8539699","none"
"62390812","none"
"12245074","none"
"22300021","none"
"22967781","none"
"4692321","Betribes.com"
"24171902","none"
"17481511","none"
"10935979","none"
"13449599","none"
"42678512","Facts Figures Future","53.1091766","6.1356218"
"29162452","none"
"44974392","thePENTHOUSEPROJECT"
"35292622","none"
"34898242","IKEA Systems B.V."
"37217412","none"
"25738802","none"
"41270382","Ruwer","52.3676699","4.9304723"
"63935432","none"
"6027150","none"
"15349941","Software Improvement Group","52.3454318","4.9160844"
"65329002","Braintree","52.2354631","5.182288"
"65465502","Philips","52.344382","4.9165065"
"13700182","none"
"42897952","none"
"20025291","none"
"55258022","none"
"2878356","none"
"8832748","indiefuzz | 3rd Tribe"
"5623319","none"
"54103442","none"
"14588918","Betribes.com"
"29519062","none"
"39519892","none"
"24006072","Publitas.com","52.3625868","5.1830667"
"8385263","none"
"35386092","none"
"11217221","ikgebruik.nl"
"61796032","none"
"8661669","Innovationlab","51.9965961","4.3854839"
"55249972","none"
"10927458","none"
"4176396","none"
"8488384","none"
"41384922","none"
"8680527","CRAVEamsterdam | 123dressme | CRISSPIX","52.35674","4.9566255"
"20980631","none"
"55957582","none"
"26416092","none"
"55245942","none"
"53222722","none"
"34469412","NRC Media"
"35019142","none"
"12192735","none"
"42351142","none"
"30865292","none"
"37524342","none"
"38356152","adidas","52.0915126","5.1156792"
"10853940","none"
"33306192","none"
"1862808","Black Pixel"
"24473262","none"
"17429501","none"
"44517412","none"
"45692272","none"
"12273026","none"
"44055072","none"
"37010772","none"
"62279082","none"
"13148990","none"
"21895241","none"
"25030952","PressPage"
"65340382","none"
"51986382","none"
"13931342","Sanoma","52.3353344","4.8537031"
"52168612","none"
"32737442","none"
"26874832","none"
"42576232","none"
"29563262","none"
"21170571","Innovattic","51.9910846","4.3889918"
"8353044","none"
"49884382","JOSEPH & ADVOCATES","53.1988631","6.5854591"
"27030952","Layar","52.3702157","4.8951679"
"13971388","none"
"28455662","eFocus","52.0706943","5.1087618"
"27674262","zootz","52.0979784","4.2705656"
"11661980","none"
"22391791","none"
"6898175","none"
"31432162","none"
"26710022","none"
"62077652","none"
"29473502","none"
"53698462","triposo.com"
"36217952","none"
"9252039","none"
"59433982","none"
"45282802","none"
"12957200","none"
"12536664","none"
"39756942","none"
"11386318","none"
"14521445","none"
"39758432","none"
"13491114","Uitgeverij Unieboek | Het Spectrum","52.0259571","5.1743583"
"60165762","none"
"17184251","none"
"4551041","none"
"38169082","none"
"24973812","none"
"10089293","none"
"29812082","none"
"27394322","gopetition.com"
"34394322","none"
"56673282","none"
"16337921","CWR Mobility","51.8251707","5.785233"
"5661624","none"
"6634962","nine connections"
"8088024","Felt Tip Inc"
"57863192","none"
"54188512","none"
"36035372","Grappster","52.3826302","4.8576847"
"45558552","Q42","52.0692547","4.3235342"
"45184842","none"
"25206032","none"
"10572717","none"
"31315572","none"
"7753396","Skylines","52.310093","4.8794331"
"40985002","none"
"12438460","none"
"58446792","none"
"29658982","Releaze","52.2982869","4.708237"
"27205712","none"
"41384002","Sogeti","53.189146","6.5492067"
"29040912","Imbu"
"32540832","none"
"43114652","Curiehom","51.9819384","4.3446694"
"17671491","none"
"31028862","none"
"19407011","none"
"9335479","none"
"41785452","none"
"48356262","none"
"10566840","none"
"13913918","none"
"46158772","none"
"1857999","none"
"28434652","none"
"39824542","none"
"38453422","none"
"64465282","none"
"35142432","none"
"30158622","Viadesk","52.3786451","4.8737138"
"11252236","none"
"11299295","gemeente Amsterdam stadsdeel Centrum"
"49877832","Appmasters","51.8415593","4.6756363"
"34267002","hidashhi.com"
"23919552","Unilever","51.9141686","4.5023975"
"21352021","none"
"24611582","none"
"13457611","Dart Online"
"23051151","The Incredible Machine","51.9328507","4.4549545"
"26544852","Big Nerd Ranch Europe"
"30347502","WUBBE | Fox on the Run","52.0125378","4.3530038"
"10136808","none"
"29797452","none"
"18967901","LATAM","52.3084814","4.7607522"
"62345492","none"
"40887462","none"
"3387271","Sogeti","53.189146","6.5492067"
"55238282","none"
"29442232","Synendo","52.1562376","4.4586511"
"13464052","none"
"61222892","none"
"27324892","none"
"43418462","none"
"10084148","none"
"41273572","none"
"28753772","none"
"49444312","Applified","52.391028","4.8430434"
"22337791","none"
"19917391","Obvious Matter","52.3679562","5.2477339"
"65952122","none"
"43310822","none"
"29705072","none"
"12907207","none"
"21958681","Rock & Code","52.3403875","4.8744645"
"35394972","Rockyard","53.0188463","6.591766"
"13421166","none"
"18391941","Rebicycle","52.3586804","4.9229394"
"28954422","none"
"62229562","none"
"44282692","none"
"40288372","none"
"4182558","Foodzy.com"
"12234863","Remotely.tv","52.3683176","4.9236674"
"38454742","none"
"38152492","none"
"4175806","none"
"26630592","none"
"13531252","none"
"54960042","none"
"64293282","none"
"46885092","none"
"32932782","UNITiD","52.3477962","4.8507648"
"18891921","none"
"15685501","none"
"10584283","none"
"14241025","none"
"24659292","none"
"21673261","none"
"19423441","Waag Society","52.3730585","4.9001373"
"21359651","IceMobile","52.3326217","4.889108"
"10992402","none"
"54638592","none"
"4301042","eBuddy","52.3641719","4.891804"
"67976392","iCept Media"
"29788362","none"
"11561056","none"
"67069992","none"
"44512252","SmartSpotter","52.3898089","4.9042702"
"20586301","none"
"8655195","none"
"31883852","none"
"4175530","none"
"13736596","none"
"7446726","none"
"60880492","none"
"33952082","Ibuildings","51.4572067","3.5885882"
"29259512","none"
"4175943","Crowdriding"
"55956942","none"
"13613047","none"
"13165364","Grambler at Gramble World"
"38349122","none"
"9987516","none"
"10339947","camerize","52.3738566","4.9479422"
"26038612","none"
"23874532","none"
"32126642","none"
"41116422","none"
"13044989","none"
"40269042","none"
"12046693","AppBrain | Codemonkey"
"22244321","none"
"9512208","none"
"14069017","none"
"29704872","none"
"10331599","none"
"13767560","none"
"8669241","UNITiD","52.3477962","4.8507648"
"13790139","Microsoft Netherlands","52.3862797","4.8327606"
"33284142","none"
"27775812","none"
"7106072","none"
"20581381","none"
"38676762","HvA"
"11028932","Layar","52.3702157","4.8951679"
"13435408","Studentify","52.3702157","4.8951679"
"44560322","none"
"13022170","none"
"45269422","none"
"41285332","none"
"35294172","none"
"32494822","none"
"50346222","none"
"43614952","none"
"36363012","none"
"14351278","none"
"11885679","none"
"47824472","Flight 1337","52.3702157","4.8951679"
"33106212","none"
"56570962","YouthFoodMovement | practicalpoliticseu"
"13102566","Social Motion"
"62346442","none"
"29789872","none"
"43611702","none"
"11500221","Booreiland","52.3903259","4.9050304"
"13785268","none"
"21756421","The Next Web","52.3702157","4.8951679"
"29434202","Lightstorm Productions | Replay My Day"
"24342122","none"
"62860622","none"
"12686951","none"
"13038351","none"
"7003319","none"
"4150873","none"
"43112352","none"
"19538781","none"
"15432501","sendmetospace"
"21752011","none"
